date,product_id,product_name,customer_id,customer_name,region,quantity_sold,unit_price,discount_pct,net_price,revenue,cogs,gross_margin,margin_pct,returns_qty,is_festive,quarter,month,year
2023-03-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,237,174.72,0.03,169.48,40166.76,35911.42,4255.34,10.59,1,0,Q1,3,2023
2023-03-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,307,147.68,0.03,143.25,43977.75,41385.13,2592.62,5.9,1,0,Q1,3,2023
2023-03-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,194,143.52,0.03,139.21,27006.74,24124.87,2881.87,10.67,1,0,Q1,3,2023
2023-03-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,55,5044.0,0.05,4791.8,263549.0,236797.0,26752.0,10.15,0,0,Q1,3,2023
2023-03-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,53,5044.0,0.05,4791.8,253965.4,228186.2,25779.2,10.15,0,0,Q1,3,2023
2023-03-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,25,5044.0,0.04,4842.24,121056.0,107635.0,13421.0,11.09,0,0,Q1,3,2023
2023-03-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,139,665.6,0.17,552.45,76790.55,76985.15,-194.6,-0.25,0,0,Q1,3,2023
2023-04-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1437,137.28,0.05,130.42,187413.54,168186.48,19227.06,10.26,6,0,Q2,4,2023
2023-04-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,440,174.72,0.05,165.98,73031.2,66671.0,6360.2,8.71,3,0,Q2,4,2023
2023-04-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,517,147.68,0.05,140.3,72535.1,69694.18,2840.92,3.92,4,0,Q2,4,2023
2023-04-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,307,143.52,0.05,136.34,41856.38,38176.98,3679.4,8.79,2,0,Q2,4,2023
2023-04-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1776,137.28,0.115,121.49,215766.24,207863.04,7903.2,3.66,5,0,Q2,4,2023
2023-04-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,639,174.72,0.115,154.63,98808.57,96824.47,1984.1,2.01,3,0,Q2,4,2023
2023-04-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,778,147.68,0.115,130.7,101684.6,104878.29,-3193.69,-3.14,4,0,Q2,4,2023
2023-04-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,458,143.52,0.115,127.02,58175.16,56954.59,1220.57,2.1,2,0,Q2,4,2023
2023-04-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,699,137.28,0.03,133.16,93078.84,81810.96,11267.88,12.11,3,0,Q2,4,2023
2023-04-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,264,174.72,0.03,169.48,44742.72,40002.6,4740.12,10.59,1,0,Q2,4,2023
2023-04-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,283,147.68,0.03,143.25,40539.75,38149.81,2389.94,5.9,1,0,Q2,4,2023
2023-04-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,187,143.52,0.03,139.21,26032.27,23254.38,2777.89,10.67,1,0,Q2,4,2023
2023-04-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,783,137.28,0.03,133.16,104264.28,91642.32,12621.96,12.11,2,0,Q2,4,2023
2023-04-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,216,174.72,0.03,169.48,36607.68,32729.4,3878.28,10.59,1,0,Q2,4,2023
2023-04-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,281,147.68,0.03,143.25,40253.25,37880.2,2373.05,5.9,1,0,Q2,4,2023
2023-04-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,175,143.52,0.03,139.21,24361.75,21762.12,2599.63,10.67,0,0,Q2,4,2023
2023-04-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,66,5044.0,0.05,4791.8,316258.8,284156.4,32102.4,10.15,0,0,Q2,4,2023
2023-04-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,50,5044.0,0.05,4791.8,239590.0,215270.0,24320.0,10.15,0,0,Q2,4,2023
2023-04-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,28,5044.0,0.04,4842.24,135582.72,120551.2,15031.52,11.09,0,0,Q2,4,2023
2023-04-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,162,665.6,0.17,552.45,89496.9,89723.7,-226.8,-0.25,0,0,Q2,4,2023
2023-05-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1490,137.28,0.05,130.42,194325.8,174389.6,19936.2,10.26,9,0,Q2,5,2023
2023-05-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,460,174.72,0.05,165.98,76350.8,69701.5,6649.3,8.71,3,0,Q2,5,2023
2023-05-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,539,147.68,0.05,140.3,75621.7,72659.89,2961.81,3.92,4,0,Q2,5,2023
2023-05-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,314,143.52,0.05,136.34,42810.76,39047.47,3763.29,8.79,1,0,Q2,5,2023
2023-05-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1862,137.28,0.115,121.49,226214.38,217928.48,8285.9,3.66,9,0,Q2,5,2023
2023-05-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,600,174.72,0.115,154.63,92778.0,90915.0,1863.0,2.01,4,0,Q2,5,2023
2023-05-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,790,147.68,0.115,130.7,103253.0,106495.95,-3242.95,-3.14,2,0,Q2,5,2023
2023-05-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,423,143.52,0.115,127.02,53729.46,52602.16,1127.3,2.1,1,0,Q2,5,2023
2023-05-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,753,137.28,0.03,133.16,100269.48,88131.12,12138.36,12.11,4,0,Q2,5,2023
2023-05-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,246,174.72,0.03,169.48,41692.08,37275.15,4416.93,10.59,1,0,Q2,5,2023
2023-05-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,339,147.68,0.03,143.25,48561.75,45698.89,2862.86,5.9,1,0,Q2,5,2023
2023-05-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,182,143.52,0.03,139.21,25336.22,22632.61,2703.61,10.67,1,0,Q2,5,2023
2023-05-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,642,137.28,0.03,133.16,85488.72,75139.68,10349.04,12.11,3,0,Q2,5,2023
2023-05-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,227,174.72,0.03,169.48,38471.96,34396.17,4075.79,10.59,1,0,Q2,5,2023
2023-05-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,295,147.68,0.03,143.25,42258.75,39767.47,2491.28,5.9,1,0,Q2,5,2023
2023-05-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,195,143.52,0.03,139.21,27145.95,24249.22,2896.73,10.67,1,0,Q2,5,2023
2023-05-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,65,5044.0,0.05,4791.8,311467.0,279851.0,31616.0,10.15,0,0,Q2,5,2023
2023-05-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,44,5044.0,0.05,4791.8,210839.2,189437.6,21401.6,10.15,0,0,Q2,5,2023
2023-05-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,24,5044.0,0.04,4842.24,116213.76,103329.6,12884.16,11.09,0,0,Q2,5,2023
2023-05-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,159,665.6,0.17,552.45,87839.55,88062.15,-222.6,-0.25,0,0,Q2,5,2023
2023-06-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1466,137.28,0.05,130.42,191195.72,171580.64,19615.08,10.26,10,0,Q2,6,2023
2023-06-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,531,174.72,0.05,165.98,88135.38,80459.77,7675.61,8.71,3,0,Q2,6,2023
2023-06-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,498,147.68,0.05,140.3,69869.4,67132.89,2736.51,3.92,2,0,Q2,6,2023
2023-06-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,302,143.52,0.05,136.34,41174.68,37555.21,3619.47,8.79,2,0,Q2,6,2023
2023-06-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1823,137.28,0.115,121.49,221476.27,213363.92,8112.35,3.66,11,0,Q2,6,2023
2023-06-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,575,174.72,0.115,154.63,88912.25,87126.87,1785.38,2.01,4,0,Q2,6,2023
2023-06-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,812,147.68,0.115,130.7,106128.4,109461.66,-3333.26,-3.14,2,0,Q2,6,2023
2023-06-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,412,143.52,0.115,127.02,52332.24,51234.26,1097.98,2.1,3,0,Q2,6,2023
2023-06-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,705,137.28,0.03,133.16,93877.8,82513.2,11364.6,12.11,4,0,Q2,6,2023
2023-06-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,231,174.72,0.03,169.48,39149.88,35002.27,4147.61,10.59,1,0,Q2,6,2023
2023-06-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,330,147.68,0.03,143.25,47272.5,44485.65,2786.85,5.9,2,0,Q2,6,2023
2023-06-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,171,143.52,0.03,139.21,23804.91,21264.7,2540.21,10.67,1,0,Q2,6,2023
2023-06-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,756,137.28,0.03,133.16,100668.96,88482.24,12186.72,12.11,3,0,Q2,6,2023
2023-06-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,271,174.72,0.03,169.48,45929.08,41063.27,4865.81,10.59,1,0,Q2,6,2023
2023-06-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,252,147.68,0.03,143.25,36099.0,33970.86,2128.14,5.9,1,0,Q2,6,2023
2023-06-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,189,143.52,0.03,139.21,26310.69,23503.09,2807.6,10.67,1,0,Q2,6,2023
2023-06-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,57,5044.0,0.05,4791.8,273132.6,245407.8,27724.8,10.15,0,0,Q2,6,2023
2023-06-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,43,5044.0,0.05,4791.8,206047.4,185132.2,20915.2,10.15,0,0,Q2,6,2023
2023-06-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,27,5044.0,0.04,4842.24,130740.48,116245.8,14494.68,11.09,0,0,Q2,6,2023
2023-06-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,151,665.6,0.17,552.45,83419.95,83631.35,-211.4,-0.25,0,0,Q2,6,2023
2023-07-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1247,137.28,0.05,130.42,162633.74,145948.88,16684.86,10.26,6,0,Q3,7,2023
2023-07-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,445,174.72,0.05,165.98,73861.1,67428.62,6432.48,8.71,2,0,Q3,7,2023
2023-07-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,538,147.68,0.05,140.3,75481.4,72525.09,2956.31,3.92,4,0,Q3,7,2023
2023-07-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,291,143.52,0.05,136.34,39674.94,36187.31,3487.63,8.79,2,0,Q3,7,2023
2023-07-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1587,137.28,0.115,121.49,192804.63,185742.48,7062.15,3.66,11,0,Q3,7,2023
2023-07-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,555,174.72,0.115,154.63,85819.65,84096.37,1723.28,2.01,4,0,Q3,7,2023
2023-07-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,714,147.68,0.115,130.7,93319.8,96250.77,-2930.97,-3.14,4,0,Q3,7,2023
2023-07-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,432,143.52,0.115,127.02,54872.64,53721.36,1151.28,2.1,2,0,Q3,7,2023
2023-07-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,668,137.28,0.03,133.16,88950.88,78182.72,10768.16,12.11,4,0,Q3,7,2023
2023-07-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,227,174.72,0.03,169.48,38471.96,34396.17,4075.79,10.59,0,0,Q3,7,2023
2023-07-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,273,147.68,0.03,143.25,39107.25,36801.76,2305.49,5.9,1,0,Q3,7,2023
2023-07-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,152,143.52,0.03,139.21,21159.92,18901.96,2257.96,10.67,1,0,Q3,7,2023
2023-07-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,628,137.28,0.03,133.16,83624.48,73501.12,10123.36,12.11,4,0,Q3,7,2023
2023-07-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,205,174.72,0.03,169.48,34743.4,31062.62,3680.78,10.59,1,0,Q3,7,2023
2023-07-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,266,147.68,0.03,143.25,38104.5,35858.13,2246.37,5.9,1,0,Q3,7,2023
2023-07-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,144,143.52,0.03,139.21,20046.24,17907.12,2139.12,10.67,0,0,Q3,7,2023
2023-07-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,43,5044.0,0.05,4791.8,206047.4,185132.2,20915.2,10.15,0,0,Q3,7,2023
2023-07-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,44,5044.0,0.05,4791.8,210839.2,189437.6,21401.6,10.15,0,0,Q3,7,2023
2023-07-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,28,5044.0,0.04,4842.24,135582.72,120551.2,15031.52,11.09,0,0,Q3,7,2023
2023-07-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,146,665.6,0.17,552.45,80657.7,80862.1,-204.4,-0.25,0,0,Q3,7,2023
2023-08-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1295,137.28,0.05,130.42,168893.9,151566.8,17327.1,10.26,3,0,Q3,8,2023
2023-08-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,397,174.72,0.05,165.98,65894.06,60155.42,5738.64,8.71,3,0,Q3,8,2023
2023-08-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,571,147.68,0.05,140.3,80111.3,76973.65,3137.65,3.92,1,0,Q3,8,2023
2023-08-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,303,143.52,0.05,136.34,41311.02,37679.56,3631.46,8.79,2,0,Q3,8,2023
2023-08-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1729,137.28,0.115,121.49,210056.21,202362.16,7694.05,3.66,5,0,Q3,8,2023
2023-08-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,554,174.72,0.115,154.63,85665.02,83944.85,1720.17,2.01,2,0,Q3,8,2023
2023-08-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,710,147.68,0.115,130.7,92797.0,95711.55,-2914.55,-3.14,4,0,Q3,8,2023
2023-08-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,386,143.52,0.115,127.02,49029.72,48001.03,1028.69,2.1,1,0,Q3,8,2023
2023-08-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,663,137.28,0.03,133.16,88285.08,77597.52,10687.56,12.11,3,0,Q3,8,2023
2023-08-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,258,174.72,0.03,169.48,43725.84,39093.45,4632.39,10.59,1,0,Q3,8,2023
2023-08-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,320,147.68,0.03,143.25,45840.0,43137.6,2702.4,5.9,1,0,Q3,8,2023
2023-08-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,147,143.52,0.03,139.21,20463.87,18280.18,2183.69,10.67,0,0,Q3,8,2023
2023-08-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,622,137.28,0.03,133.16,82825.52,72798.88,10026.64,12.11,3,0,Q3,8,2023
2023-08-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,213,174.72,0.03,169.48,36099.24,32274.82,3824.42,10.59,1,0,Q3,8,2023
2023-08-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,289,147.68,0.03,143.25,41399.25,38958.64,2440.61,5.9,1,0,Q3,8,2023
2023-08-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,175,143.52,0.03,139.21,24361.75,21762.12,2599.63,10.67,1,0,Q3,8,2023
2023-08-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,60,5044.0,0.05,4791.8,287508.0,258324.0,29184.0,10.15,0,0,Q3,8,2023
2023-08-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,44,5044.0,0.05,4791.8,210839.2,189437.6,21401.6,10.15,0,0,Q3,8,2023
2023-08-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,24,5044.0,0.04,4842.24,116213.76,103329.6,12884.16,11.09,0,0,Q3,8,2023
2023-08-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,140,665.6,0.17,552.45,77343.0,77539.0,-196.0,-0.25,0,0,Q3,8,2023
2023-09-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1380,137.28,0.05,130.42,179979.6,161515.2,18464.4,10.26,8,0,Q3,9,2023
2023-09-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,446,174.72,0.05,165.98,74027.08,67580.15,6446.93,8.71,3,0,Q3,9,2023
2023-09-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,502,147.68,0.05,140.3,70430.6,67672.11,2758.49,3.92,3,0,Q3,9,2023
2023-09-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,347,143.52,0.05,136.34,47309.98,43151.18,4158.8,8.79,1,0,Q3,9,2023
2023-09-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,1890,137.28,0.115,121.49,229616.1,221205.6,8410.5,3.66,4,0,Q3,9,2023
2023-09-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,582,174.72,0.115,154.63,89994.66,88187.55,1807.11,2.01,1,0,Q3,9,2023
2023-09-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,774,147.68,0.115,130.7,101161.8,104339.07,-3177.27,-3.14,3,0,Q3,9,2023
2023-09-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,390,143.52,0.115,127.02,49537.8,48498.45,1039.35,2.1,3,0,Q3,9,2023
2023-09-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,692,137.28,0.03,133.16,92146.72,80991.68,11155.04,12.11,2,0,Q3,9,2023
2023-09-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,267,174.72,0.03,169.48,45251.16,40457.17,4793.99,10.59,1,0,Q3,9,2023
2023-09-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,279,147.68,0.03,143.25,39966.75,37610.59,2356.16,5.9,1,0,Q3,9,2023
2023-09-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,191,143.52,0.03,139.21,26589.11,23751.8,2837.31,10.67,1,0,Q3,9,2023
2023-09-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,627,137.28,0.03,133.16,83491.32,73384.08,10107.24,12.11,2,0,Q3,9,2023
2023-09-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,268,174.72,0.03,169.48,45420.64,40608.7,4811.94,10.59,2,0,Q3,9,2023
2023-09-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,277,147.68,0.03,143.25,39680.25,37340.98,2339.27,5.9,2,0,Q3,9,2023
2023-09-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,176,143.52,0.03,139.21,24500.96,21886.48,2614.48,10.67,1,0,Q3,9,2023
2023-09-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,61,5044.0,0.05,4791.8,292299.8,262629.4,29670.4,10.15,0,0,Q3,9,2023
2023-09-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,52,5044.0,0.05,4791.8,249173.6,223880.8,25292.8,10.15,0,0,Q3,9,2023
2023-09-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,27,5044.0,0.04,4842.24,130740.48,116245.8,14494.68,11.09,0,0,Q3,9,2023
2023-09-01,P005,De-Oiled Cake 25Kg,C008,Rajkot Agro Feed Traders,Gujarat,127,665.6,0.17,552.45,70161.15,70338.95,-177.8,-0.25,0,0,Q3,9,2023
2023-10-01,P001,Tirupati Cottonseed Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,1677,137.28,0.06,129.04,216400.08,196276.08,20124.0,9.3,12,1,Q4,10,2023
2023-10-01,P002,Tirupati Groundnut Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,533,174.72,0.06,164.24,87539.92,80762.82,6777.1,7.74,3,1,Q4,10,2023
2023-10-01,P003,Tirupati Sunflower Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,585,147.68,0.05,140.3,82075.5,78860.92,3214.58,3.92,1,1,Q4,10,2023
2023-10-01,P006,Tirupati Rice Bran Oil 1L,C001,Shree Traders Ahmedabad,Gujarat,358,143.52,0.06,134.91,48297.78,44519.09,3778.69,7.82,2,1,Q4,10,2023
2023-10-01,P001,Tirupati Cottonseed Oil 1L,C002,West India Distributors Mumbai,Maharashtra,2170,137.28,0.125,120.12,260660.4,253976.8,6683.6,2.56,7,1,Q4,10,2023
2023-10-01,P002,Tirupati Groundnut Oil 1L,C002,West India Distributors Mumbai,Maharashtra,654,174.72,0.125,152.88,99983.52,99097.35,886.17,0.89,3,1,Q4,10,2023
2023-10-01,P003,Tirupati Sunflower Oil 1L,C002,West India Distributors Mumbai,Maharashtra,958,147.68,0.115,130.7,125210.6,129143.19,-3932.59,-3.14,3,1,Q4,10,2023
2023-10-01,P006,Tirupati Rice Bran Oil 1L,C002,West India Distributors Mumbai,Maharashtra,520,143.52,0.125,125.58,65301.6,64664.6,637.0,0.98,1,1,Q4,10,2023
2023-10-01,P001,Tirupati Cottonseed Oil 1L,C003,FreshMart Vadodara,Gujarat,863,137.28,0.04,131.79,113734.77,101005.52,12729.25,11.19,4,1,Q4,10,2023
2023-10-01,P002,Tirupati Groundnut Oil 1L,C003,FreshMart Vadodara,Gujarat,313,174.72,0.04,167.73,52499.49,47427.32,5072.17,9.66,2,1,Q4,10,2023
2023-10-01,P003,Tirupati Sunflower Oil 1L,C003,FreshMart Vadodara,Gujarat,322,147.68,0.03,143.25,46126.5,43407.21,2719.29,5.9,2,1,Q4,10,2023
2023-10-01,P006,Tirupati Rice Bran Oil 1L,C003,FreshMart Vadodara,Gujarat,197,143.52,0.04,137.78,27142.66,24497.93,2644.73,9.74,0,1,Q4,10,2023
2023-10-01,P001,Tirupati Cottonseed Oil 1L,C004,Pune Retail Mart,Maharashtra,898,137.28,0.04,131.79,118347.42,105101.92,13245.5,11.19,2,1,Q4,10,2023
2023-10-01,P002,Tirupati Groundnut Oil 1L,C004,Pune Retail Mart,Maharashtra,269,174.72,0.04,167.73,45119.37,40760.22,4359.15,9.66,1,1,Q4,10,2023
2023-10-01,P003,Tirupati Sunflower Oil 1L,C004,Pune Retail Mart,Maharashtra,326,147.68,0.03,143.25,46699.5,43946.43,2753.07,5.9,1,1,Q4,10,2023
2023-10-01,P006,Tirupati Rice Bran Oil 1L,C004,Pune Retail Mart,Maharashtra,182,143.52,0.04,137.78,25075.96,22632.61,2443.35,9.74,1,1,Q4,10,2023
2023-10-01,P004,Industrial Castor Oil 50L,C005,Global Oils Export LLP,Export,67,5044.0,0.05,4791.8,321050.6,288461.8,32588.8,10.15,0,1,Q4,10,2023
2023-10-01,P004,Industrial Castor Oil 50L,C006,Kandla Export Foods LLC,Export,65,5044.0,0.05,4791.8,311467.0,279851.0,31616.0,10.15,0,1,Q4,10,2023
2023-10-01,P004,Industrial Castor Oil 50L,C007,Industrial Chemicals Pvt Ltd,Gujarat,32,5044.0,0.04,4842.24,154951.68,137772.8,17178.88,11.09,0,1,Q4,10,2023
